Wall time,Step,Value
1680123442.2500908,0,0.0006000000284984708
1680123487.2351604,10,0.0012441599974408746
1680123534.7624002,20,0.0008640000014565885
1680123581.5302935,30,0.0007200000109151006
1680123626.4827123,40,0.0012441599974408746
1680123669.3402326,50,0.0010367999784648418
1680123711.0275667,60,0.00016744899039622396
1680123752.7157087,70,0.009244212880730629
1680123794.8881283,80,0.009999999776482582
1680123835.3486104,90,0.009999999776482582
